threshold,precision,recall,f1
86.26262626262626,0.9999990000010001,0.199999960000008,0.33333294444456485
87.07070707070707,0.9999990000010001,0.199999960000008,0.33333294444456485
87.87878787878788,0.9999990000010001,0.199999960000008,0.33333294444456485
88.68686868686869,0.9999990000010001,0.199999960000008,0.33333294444456485
89.4949494949495,0.9999990000010001,0.199999960000008,0.33333294444456485
90.3030303030303,0.9999990000010001,0.199999960000008,0.33333294444456485
91.11111111111111,0.9999990000010001,0.199999960000008,0.33333294444456485
91.91919191919192,0.9999990000010001,0.199999960000008,0.33333294444456485
92.72727272727272,0.9999990000010001,0.199999960000008,0.33333294444456485
93.53535353535354,0.9999990000010001,0.199999960000008,0.33333294444456485
94.34343434343434,0.9999990000010001,0.199999960000008,0.33333294444456485
95.15151515151516,0.9999990000010001,0.199999960000008,0.33333294444456485
